name,diameter,center_lon,center_lat,type,code
Dorsum Nicol,43.742300000000000,22.662427428000100,18.321718716000100,"Dorsum, dorsa",DO
Ryder,15.548500000000000,143.299400398653000,-43.874711936130600,"Crater, craters",AA
Abel,137.349000000000000,85.776218531188500,-34.625700336142700,"Crater, craters",AA
Bi Sheng,55.271000000000000,148.458656584766000,78.345005544250300,"Crater, craters",AA
Dorsa Ewing,261.565000000000000,321.685166833699000,-11.061003089987400,"Dorsum, dorsa",DO
Dorsum Niggli,47.752300000000000,307.722092970000000,29.005617550000100,"Dorsum, dorsa",DO
Abbot,10.404300000000000,54.743058930950800,5.556162263461360,"Crater, craters",AA
Abenezra,43.188700000000000,11.890656862043800,-20.993563743581300,"Crater, craters",AA
Cai Lun,44.890800000000000,113.663851286091000,80.116550866307300,"Crater, craters",AA
Abetti,1.598790000000000,27.815724275283800,20.112727364268700,"Crater, craters",AA
Zhang Yuzhe,38.004300000000000,222.179496844631000,-69.069860305796600,"Crater, craters",AA
Abbe,63.976000000000000,174.774969010485000,-57.575482353075900,"Crater, craters",AA
Abul Wáfa,54.178700000000000,116.630644476252000,0.962556433777243,"Crater, craters",AA
Hanno K,25.321800000000000,76.742202829481000,-53.615323351195400,Satellite Feature,SF
Dorsa Geikie,218.352000000000000,52.828535391000100,-4.205726249999940,"Dorsum, dorsa",DO
Vening Meinesz T,15.635300000000000,159.236501382020000,-0.293183563559724,Satellite Feature,SF
Maginus P,10.475200000000000,348.188400090763000,-50.698473322453300,Satellite Feature,SF
Malyy G,29.216200000000000,107.107719496390000,21.718328822511400,Satellite Feature,SF
Sechenov C,17.277200000000000,218.285084659809000,-5.145397184812790,Satellite Feature,SF
Sharp M,4.747300000000000,318.541477378821000,47.387189726721700,Satellite Feature,SF
Stöfler N,14.190900000000000,6.606303908390590,-41.906551641595200,Satellite Feature,SF
Sechenov P,21.084000000000000,215.802315341666000,-9.749141745271040,Satellite Feature,SF
Segers H,30.244100000000000,128.920501293437000,46.534827053270100,Satellite Feature,SF
Ptolemaeus G,9.415100000000000,0.023017332233174,-7.147366470831410,Satellite Feature,SF
Sharp U,6.325850000000000,311.318980698495000,47.407733109858800,Satellite Feature,SF
Ptolemaeus T,6.555500000000000,359.989174913306000,-7.486240350947530,Satellite Feature,SF
Sharp V,6.642110000000000,312.943974132615000,46.234612511252500,Satellite Feature,SF
Shayn B,35.721800000000000,173.486623899053000,34.473175883359300,Satellite Feature,SF
Taruntius H,8.586480000000000,49.876167328629100,0.327158426246763,Satellite Feature,SF
Shayn F,36.882900000000000,175.392709706871000,32.970375349205600,Satellite Feature,SF
South D,6.160420000000000,310.873912447403000,55.272123699582600,Satellite Feature,SF
South E,8.110970000000000,306.996670265622000,56.695025417784800,Satellite Feature,SF
South F,6.516620000000000,305.908572844131000,57.128505931269500,Satellite Feature,SF
South H,5.510480000000000,311.819284720394000,57.250206971662600,Satellite Feature,SF
South M,5.715170000000000,308.980331228948000,55.314297017768900,Satellite Feature,SF
Spallanzani A,6.654300000000000,25.617782489361100,-46.316281139298000,Satellite Feature,SF
Spallanzani D,6.288370000000000,28.570130824440700,-46.186526787045100,Satellite Feature,SF
Stöfler O,9.169960000000000,1.193070656929390,-43.368855684922800,Satellite Feature,SF
Struve G,14.278000000000000,285.997117756963000,23.896035387306500,Satellite Feature,SF
Rima Gärtner,42.727400000000000,35.765403881032300,58.844495746516800,"Rima, rimae",RI
Struve H,21.169200000000000,276.644185588426000,25.182156103819300,Satellite Feature,SF
Street R,4.904080000000000,345.389623624456000,-49.162931478771000,Satellite Feature,SF
Street M,48.192500000000000,345.422998936398000,-47.818982602291100,Satellite Feature,SF
Taruntius L,14.264800000000000,44.520014860427100,5.456786141039080,Satellite Feature,SF
Wilhelm C,15.494000000000000,340.385994900883000,-41.603893700739000,Satellite Feature,SF
Tisserand K,12.999800000000000,50.331293006552800,19.743049183574300,Satellite Feature,SF
Vening Meinesz Q,16.241100000000000,161.029196388763000,-2.515204740411170,Satellite Feature,SF
Titius J,20.196900000000000,101.594867227002000,-27.515498295303600,Satellite Feature,SF
Taruntius K,5.654180000000000,51.572051907918200,0.645973557828507,Satellite Feature,SF
Taruntius O,5.997030000000000,54.331132908403100,2.229880215426960,Satellite Feature,SF
Taruntius P,6.775860000000000,51.584698534342500,0.060307552775385,Satellite Feature,SF
Vening Meinesz C,39.991700000000000,163.838892877205000,1.177348429740200,Satellite Feature,SF
Vening Meinesz W,36.866200000000000,161.016094723860000,1.401568117826240,Satellite Feature,SF
Dorsum Zirkel,195.217000000000000,335.181315889000000,29.546786102000100,"Dorsum, dorsa",DO
Purbach F,8.887920000000000,359.969847914855000,-24.598055622321800,Satellite Feature,SF
Purbach Q,4.020150000000000,359.958024815743000,-25.923236295277600,Satellite Feature,SF
Regiomontanus K,5.897670000000000,359.950487731804000,-30.261854493871200,Satellite Feature,SF
Dorsum Grabau,123.689000000000000,345.808785629000000,29.758023764087900,"Dorsum, dorsa",DO
Dorsa Argand,91.938600000000000,319.663952746000000,28.291612306000000,"Dorsum, dorsa",DO
Dorsum Guettard,40.457200000000000,341.735959115247000,-9.917466438887660,"Dorsum, dorsa",DO
Dorsa Aldrovandi,126.806000000000000,28.653703203000100,23.605945718000000,"Dorsum, dorsa",DO
Vallis Schröteri,185.323000000000000,308.419475889947000,26.155526028996300,"Vallis, valles",VA
Vallis Snellius,640.000000000000000,57.838197109385600,-30.926210141549300,"Vallis, valles",VA
Rimae Hase,257.236000000000000,67.780624795400300,-34.708432653056500,"Rima, rimae",RI
Dorsum Termier,89.645200000000000,57.153204619150200,11.625110614458500,"Dorsum, dorsa",DO
Dorsum Von Cotta,183.059000000000000,11.952678881444200,23.598786042506300,"Dorsum, dorsa",DO
Rimae Arzachel,57.000000000000000,358.616811472449000,-18.307717684719100,"Rima, rimae",RI
Alfraganus,20.520700000000000,18.970616994017900,-5.421661108635280,"Crater, craters",AA
Rima Rudolf,8.288160000000000,29.624863347419900,19.709524759692600,"Rima, rimae",RI
Dorsa Lister,180.087000000000000,23.519186806000100,19.762450512000000,"Dorsum, dorsa",DO
Dorsa Mawson,142.714000000000000,52.483401519646400,-7.774756533361890,"Dorsum, dorsa",DO
Dorsa Rubey,100.639000000000000,317.637575967000000,-9.879058526999930,"Dorsum, dorsa",DO
Rima Cauchy,167.000000000000000,38.074627744754300,10.415088088445700,"Rima, rimae",RI
Rima Cleomedes,45.540600000000000,56.514512709265000,27.977625731394000,"Rima, rimae",RI
Rimae Repsold,152.054000000000000,279.541320449718000,50.736547814628400,"Rima, rimae",RI
Catena Sumner,220.517000000000000,111.910098090242000,37.891728831187800,"Catena, catenae",CA
Rima Schröter,27.245000000000000,353.753889808511000,1.275210840567430,"Rima, rimae",RI
Rima Agricola,125.078000000000000,306.579577887546000,29.247735423033700,"Rima, rimae",RI
Rupes Altai,545.193000000000000,23.124037591351500,-24.317584556848000,"Rupes, rupēs",RU
Rima Artsimovich,68.058400000000000,321.354299449361000,26.663198390297700,"Rima, rimae",RI
Rima Bradley,133.763000000000000,359.396145166874000,24.173599056036400,"Rima, rimae",RI
Rima Brayley,327.263000000000000,323.647150624471000,22.297828515324000,"Rima, rimae",RI
Rima Calippus,40.000000000000000,12.659732118421100,37.031551347298500,"Rima, rimae",RI
Rima Cardanus,221.928000000000000,288.862543431967000,11.317531764001900,"Rima, rimae",RI
Rima Cleopatra,14.660700000000000,306.199261851707000,30.031477560824400,"Rima, rimae",RI
Rima Conon,37.318800000000000,1.853019878969570,18.692081305057200,"Rima, rimae",RI
Rima Dawes,15.000000000000000,26.630369487519700,17.577609875964700,"Rima, rimae",RI
Rima Delisle,57.597900000000000,327.651807197672000,30.873028502808200,"Rima, rimae",RI
Rimae Palmieri,27.127000000000000,312.829956613653000,-27.834610919010400,"Rima, rimae",RI
Aloha,2.547960000000000,306.120409923215000,29.792608880364300,"Crater, craters",AA
Rupes Liebig,144.783000000000000,314.076715674060000,-25.136977261459900,"Rupes, rupēs",RU
Rupes Mercator,132.403000000000000,337.157459396663000,-30.207545613087600,"Rupes, rupēs",RU
Rupes Recta,115.948000000000000,352.298147392893000,-21.674803584466800,"Rupes, rupēs",RU
Rima Diophantus,201.505000000000000,326.326553041175000,28.703825215119500,"Rima, rimae",RI
Rimae Menelaus,87.000000000000000,17.772363518030000,17.104656015156000,"Rima, rimae",RI
Rima Draper,244.159000000000000,334.632822333388000,17.369103416989700,"Rima, rimae",RI
Rima Marius,283.540000000000000,310.458200525498000,16.372258660358100,"Rima, rimae",RI
Alhazen,34.648000000000000,71.827898387092100,15.914783441960300,"Crater, craters",AA
Rima Mairan,120.511000000000000,313.172650271893000,38.278891973532500,"Rima, rimae",RI
Rima Marcello,3.951100000000000,27.738852988159400,18.589517325964100,"Rima, rimae",RI
Promontorium Kelvin,45.006400000000000,326.554662626524000,-26.948208035126700,"Promontorium, promontoria",PR
Rimae Maupertuis,50.000000000000000,337.179011681579000,51.237242502985200,"Rima, rimae",RI
Rima Galilaei,185.877000000000000,300.796096326737000,12.908117830645800,"Rima, rimae",RI
Aliacensis,79.647300000000000,5.130767469036110,-30.595193497283200,"Crater, craters",AA
Rupes Boris,8.583360000000000,326.400585529614000,30.673770516000000,"Rupes, rupēs",RU
Rupes Cauchy,169.845000000000000,37.075850393367800,9.310875463484520,"Rupes, rupēs",RU
Almanon,47.758300000000000,15.135076232570600,-16.845028153062300,"Crater, craters",AA
Rima Krieger,22.622500000000000,313.737357215339000,29.293842841505400,"Rima, rimae",RI
Alpetragius,40.023300000000000,355.489600723737000,-16.047972454966000,"Crater, craters",AA
Alphonsus,110.540000000000000,357.153727765917000,-13.387936567634600,"Crater, craters",AA
Rimae Alphonsus,87.000000000000000,358.057220107864000,-13.403183796059900,"Rima, rimae",RI
Rimae Apollonius,89.637900000000000,54.330630797743500,4.388096132367140,"Rima, rimae",RI
Alter,64.733000000000000,252.203096651796000,18.740089169059900,"Crater, craters",AA
Rima Euler,104.972000000000000,329.687889848443000,21.084181948168800,"Rima, rimae",RI
Rima Flammarion,49.747500000000000,355.326808587346000,-2.384225079226130,"Rima, rimae",RI
Rima Furnerius,65.854000000000000,61.171657664010800,-35.295030964900800,"Rima, rimae",RI
Rima G. Bond,166.846000000000000,35.250943336912100,32.857817889267900,"Rima, rimae",RI
Rima Hyginus,203.960000000000000,6.774558637871480,7.616388226716790,"Rima, rimae",RI
Rima Jansen,45.122700000000000,29.511521432387300,14.495135989706800,"Rima, rimae",RI
Rima Gay-Lussac,40.037300000000000,337.672659348411000,13.177195496232700,"Rima, rimae",RI
Rupes Kelvin,85.915000000000000,326.826199483033000,-28.028096637523100,"Rupes, rupēs",RU
Rima Hadley,116.086000000000000,3.146711614583810,25.715918299507700,"Rima, rimae",RI
Rima Hansteen,30.893700000000000,307.007825351549000,-12.088171636881500,"Rima, rimae",RI
Rima Hesiodus,251.460000000000000,338.150699898719000,-30.539583334666300,"Rima, rimae",RI
Artemis,2.281560000000000,334.644813926480000,25.032633444802700,"Crater, craters",AA
Rima T. Mayer,67.806900000000000,328.629094856740000,13.258357675893000,"Rima, rimae",RI
Rima Vladimir,10.504900000000000,359.246061932862000,25.195668192273900,"Rima, rimae",RI
Artem'ev,66.391000000000000,214.777830772232000,10.395306173644100,"Crater, craters",AA
Rupes Toscanelli,50.137300000000000,312.465376279076000,26.970809200406300,"Rupes, rupēs",RU
Rima Milichius,140.724000000000000,327.134566401844000,8.029366288565340,"Rima, rimae",RI
Rima Oppolzer,94.200000000000000,1.275733728420000,-1.533838989380930,"Rima, rimae",RI
Rima Reiko,4.292520000000000,27.710553405075100,18.552393871474600,"Rima, rimae",RI
Rimae Doppelmayer,7.798600000000000,315.470659736672000,-26.234486097990700,"Rima, rimae",RI
Rimae Focas,61.000000000000000,262.458545319381000,-27.680344801144600,"Rima, rimae",RI
Banting,5.149920000000000,16.428418235915200,26.581350718166000,"Crater, craters",AA
Rima Wan-Yu,13.718800000000000,328.566785230388000,19.981681595697200,"Rima, rimae",RI
Rimae de Gasparis,46.654800000000000,309.696575876641000,-24.987445798721600,"Rima, rimae",RI
Rimae Sirsalis,405.000000000000000,298.643564651553000,-15.005269839512000,"Rima, rimae",RI
Rimae Fresnel,75.000000000000000,3.727650679406060,28.111614599845900,"Rima, rimae",RI
Rimae Aristarchus,175.000000000000000,312.751728970161000,27.523277547880700,"Rima, rimae",RI
Ameghino,9.195620000000000,57.037008700993700,3.299452767994050,"Crater, craters",AA
Rimae Archimedes,215.000000000000000,355.471781669484000,26.335931397266700,"Rima, rimae",RI
Rimae Atlas,46.800000000000000,44.417709556445400,46.818969435502100,"Rima, rimae",RI
Amici,52.032500000000000,187.772983337045000,-10.062034757365300,"Crater, craters",AA
Ammonius,8.551940000000000,359.173970712337000,-8.520919451373540,"Crater, craters",AA
Rimae Bode,233.000000000000000,356.778030368358000,9.542316990430010,"Rima, rimae",RI
Rimae Boscovich,32.000000000000000,11.265285774342500,9.871065305270720,"Rima, rimae",RI
Ball,40.311300000000000,351.605794458577000,-35.922787623193800,"Crater, craters",AA
Balmer,136.296000000000000,70.224705693031400,-20.271453782129900,"Crater, craters",AA
Rimae Bürg,98.000000000000000,25.274234845642500,44.704676799691000,"Rima, rimae",RI
Rimae Chacornac,100.000000000000000,31.241659882310500,29.009922170333000,"Rima, rimae",RI
Banachiewicz,99.094100000000000,80.009675142783300,5.276973055177540,"Crater, craters",AA
Bancroft,12.498000000000000,353.566052007991000,28.065908896136300,"Crater, craters",AA
Rimae Daniell,140.248000000000000,24.327735008505400,37.529256356109200,"Rima, rimae",RI
Barbier,65.376600000000000,157.933664049171000,-23.850270457451100,"Crater, craters",AA
Rimae Gassendi,70.000000000000000,320.129376624796000,-17.470575617905000,"Rima, rimae",RI
Rimae Gerard,110.000000000000000,275.638914357308000,45.539558628304900,"Rima, rimae",RI
Rima Suess,156.388000000000000,312.859632673511000,6.621986166741410,"Rima, rimae",RI
Rima Yangel',30.394600000000000,4.793455078161440,16.624229207514600,"Rima, rimae",RI
Barkla,40.897600000000000,67.218739380229500,-10.667977474888600,"Crater, craters",AA
Rima Sharp,276.668000000000000,309.638757331702000,46.018214192199500,"Rima, rimae",RI
Rima Sheepshanks,157.492000000000000,23.688487009453000,58.275509940392000,"Rima, rimae",RI
Rimae Goclenius,190.000000000000000,42.879391239622300,-7.835339025651050,"Rima, rimae",RI
Rimae Grimaldi,162.000000000000000,296.102233821860000,-6.181712744970900,"Rima, rimae",RI
Louville,34.813400000000000,313.960489590376000,44.124772346849300,"Crater, craters",AA
Arago,25.509000000000000,21.426103620217600,6.148705736555190,"Crater, craters",AA
Aratus,10.233000000000000,4.505191582090710,23.579312991975100,"Crater, craters",AA
Rimae Darwin,170.000000000000000,293.343810330013000,-19.841551654845900,"Rima, rimae",RI
Rimae Parry,210.000000000000000,343.481970377273000,-8.067146312230550,"Rima, rimae",RI
Archimedes,81.041700000000000,356.006906082920000,29.717231110433700,"Crater, craters",AA
Rimae Gutenberg,223.000000000000000,36.418592398030300,-4.422138291069310,"Rima, rimae",RI
Rimae Mersenius,240.000000000000000,313.471220760099000,-20.694372495003800,"Rima, rimae",RI
Rimae Posidonius,78.000000000000000,29.605573274511100,32.031446492087400,"Rima, rimae",RI
Rimae Herigonius,180.000000000000000,323.247081625006000,-13.921555515528400,"Rima, rimae",RI
Rimae Janssen,120.000000000000000,39.260365898299000,-45.798790798458600,"Rima, rimae",RI
Rimae Hevelius,180.000000000000000,293.623384612885000,0.809051021805041,"Rima, rimae",RI
Archytas,31.949700000000000,4.992482316719360,58.866201137094900,"Crater, craters",AA
Barnard,115.735000000000000,85.948881065917900,-29.788294340527900,"Crater, craters",AA
Barocius,82.723500000000000,16.805821748007600,-44.979055057644600,"Crater, craters",AA
Rimae Petavius,110.000000000000000,60.483688615043800,-25.234000641186200,"Rima, rimae",RI
Barringer,66.893100000000000,209.569381427245000,-28.218062016841100,"Crater, craters",AA
Rimae Kopff,250.000000000000000,271.895208464872000,-14.681332949093900,"Rima, rimae",RI
Rimae Littrow,165.000000000000000,30.473609164135900,22.467792856259600,"Rima, rimae",RI
Rimae Maclear,94.000000000000000,19.898984642792700,12.230753642140000,"Rima, rimae",RI
